0.01 0.01 -0.375253 0.67991 0.32009 -18.0751
0.03 0.01 -0.31699 0.201652 0.158168 -26.9128
0.05 0.01 -0.312989 -0.0229172 0.0664017 -22.4334
0.07 0.01 -0.306275 -0.0805147 -0.00880418 -11.3493
0.09 0.01 -0.304692 -0.0647283 -0.00698223 -1.28471
0.11 0.01 -0.303473 -0.047288 -0.0104581 1.52851
0.13 0.01 -0.303134 -0.0296377 -0.00719218 2.41484
0.15 0.01 -0.303868 -0.0197563 -0.00268925 3.00964
0.17 0.01 -0.305766 -0.0189822 0.00191513 3.33062
0.19 0.01 -0.308992 -0.026801 0.00590367 3.5456
0.21 0.01 -0.313704 -0.042089 0.00938436 3.71694
0.23 0.01 -0.319973 -0.0638271 0.0123538 3.82737
0.25 0.01 -0.327754 -0.0909382 0.0147572 3.84761
0.27 0.01 -0.336872 -0.122223 0.0165276 3.75422
0.29 0.01 -0.347026 -0.156357 0.017606 3.53664
0.31 0.01 -0.357799 -0.191917 0.0179548 3.19941
0.33 0.01 -0.368689 -0.227437 0.0175653 2.76167
0.35 0.01 -0.379141 -0.261466 0.016463 2.2548
0.37 0.01 -0.38859 -0.292638 0.0147089 1.71861
0.39 0.01 -0.396506 -0.319744 0.0123979 1.19676
0.41 0.01 -0.402434 -0.341798 0.00965546 0.731632
0.43 0.01 -0.406028 -0.358086 0.00663263 0.35918
0.45 0.01 -0.407089 -0.368221 0.00350284 0.104094
0.47 0.01 -0.405602 -0.372193 0.000468412 -0.0224309
0.49 0.01 -0.401157 -0.370559 -0.00210248 -0.057876
0.51 0.01 -0.393061 -0.364194 -0.00426248 -0.063977
0.53 0.01 -0.381802 -0.35378 -0.00615132 -0.0654649
0.55 0.01 -0.367831 -0.339823 -0.00780561 -0.0657774
0.57 0.01 -0.351602 -0.32278 -0.00923734 -0.065831
0.59 0.01 -0.333568 -0.303087 -0.0104558 -0.0658255
0.61 0.01 -0.314164 -0.281157 -0.0114734 -0.0657631
0.63 0.01 -0.293792 -0.257378 -0.012306 -0.0656059
0.65 0.01 -0.272815 -0.2321 -0.0129724 -0.0653212
0.67 0.01 -0.251548 -0.205634 -0.0134928 -0.0648912
0.69 0.01 -0.230259 -0.178254 -0.0138879 -0.0643107
0.71 0.01 -0.209171 -0.150188 -0.014178 -0.0635831
0.73 0.01 -0.188466 -0.121628 -0.0143822 -0.062716
0.75 0.01 -0.168291 -0.0927271 -0.0145183 -0.0617182
0.77 0.01 -0.148765 -0.063606 -0.0146028 -0.0605991
0.79 0.01 -0.129984 -0.0343531 -0.0146501 -0.059368
0.81 0.01 -0.112027 -0.00502942 -0.0146736 -0.0580361
0.83 0.01 -0.0949665 0.0243292 -0.014685 -0.0565985
0.85 0.01 -0.0788682 0.0537088 -0.0146946 -0.0550281
0.87 0.01 -0.0638 0.0831143 -0.0147109 -0.0533072
0.89 0.01 -0.0498348 0.112567 -0.0147417 -0.0514339
0.91 0.01 -0.0370553 0.142103 -0.014794 -0.0494116
0.93 0.01 -0.0255577 0.171771 -0.014874 -0.0472541
0.95 0.01 -0.0154558 0.201632 -0.0149872 -0.0449903
0.97 0.01 -0.0068839 0.231756 -0.0151375 -0.0426958
0.99 0.01 0 0.246894 -0.0153288 -0.0415553

0.01 0.03 -0.223981 0.87949 0.76069 -21.8584
0.03 0.03 -0.285133 0.613063 0.462253 -28.0902
0.05 0.03 -0.3013 0.342265 0.257684 -25.4254
0.07 0.03 -0.300285 0.10978 0.0899963 -17.9057
0.09 0.03 -0.304105 -0.0398611 0.0280722 -9.66381
0.11 0.03 -0.303146 -0.0779632 -0.0248507 -3.30988
0.13 0.03 -0.301926 -0.0740502 -0.0143629 0.902468
0.15 0.03 -0.302205 -0.0753955 -0.00405457 1.68929
0.17 0.03 -0.304047 -0.0812982 0.00840897 2.07244
0.19 0.03 -0.307255 -0.0939783 0.0199087 2.28387
0.21 0.03 -0.312078 -0.113203 0.0298918 2.38488
0.23 0.03 -0.318619 -0.137688 0.0380699 2.39343
0.25 0.03 -0.326839 -0.165803 0.0442675 2.3129
0.27 0.03 -0.336552 -0.195883 0.0483818 2.14774
0.29 0.03 -0.347428 -0.226376 0.0503782 1.90812
0.31 0.03 -0.359009 -0.255926 0.0502934 1.61045
0.33 0.03 -0.37074 -0.283417 0.0482375 1.27598
0.35 0.03 -0.382013 -0.30799 0.0443921 0.928477
0.37 0.03 -0.392206 -0.329042 0.0390041 0.591755
