0.005 0.005 0.141173 0.986254 -0.00181028 -4.50852
0.015 0.005 0.361748 0.994564 -0.0205793 -1.80277
0.025 0.005 0.491697 0.995793 -0.0257209 -0.285345
0.035 0.005 0.548829 0.996263 -0.0256029 0.02557
0.045 0.005 0.573072 0.996611 -0.0255878 -0.0580952
0.055 0.005 0.582013 0.996911 -0.0261209 -0.121256
0.065 0.005 0.583501 0.997231 -0.0267153 -0.110679
0.075 0.005 0.581257 0.997596 -0.027183 -0.0736198
0.085 0.005 0.577203 0.997988 -0.0276522 -0.0538083
0.095 0.005 0.572416 0.998374 -0.0283851 -0.0695564
0.105 0.005 0.567538 0.998717 -0.0296233 -0.116503
0.115 0.005 0.562953 0.998992 -0.0314806 -0.176761
0.125 0.005 0.558892 0.999194 -0.0339001 -0.2297
0.135 0.005 0.555481 0.999332 -0.0366867 -0.26089
0.145 0.005 0.552775 0.999429 -0.0395895 -0.266462
0.155 0.005 0.550785 0.999511 -0.0423936 -0.252276
0.165 0.005 0.549493 0.999597 -0.0449807 -0.229547
0.175 0.005 0.548865 0.999693 -0.0473427 -0.209577
0.185 0.005 0.548857 0.999799 -0.0495546 -0.199887
0.195 0.005 0.549419 0.999906 -0.0517273 -0.202795
0.205 0.005 0.550499 1 -0.0539622 -0.216186
0.215 0.005 0.552044 1.00008 -0.0563229 -0.235471
0.225 0.005 0.553999 1.00014 -0.0588269 -0.255636
0.235 0.005 0.556313 1.00017 -0.0614517 -0.272668
0.245 0.005 0.558933 1.00018 -0.064149 -0.284144
0.255 0.005 0.56181 1.00018 -0.0668588 -0.289173
0.265 0.005 0.564898 1.00017 -0.0695204 -0.287988
0.275 0.005 0.568155 1.00015 -0.0720788 -0.281472
0.285 0.005 0.571543 1.00014 -0.0744878 -0.270781
0.295 0.005 0.575027 1.00013 -0.0767108 -0.257117
0.305 0.005 0.578576 1.00013 -0.078721 -0.241602
0.315 0.005 0.582162 1.00014 -0.0805005 -0.225236
0.325 0.005 0.585761 1.00017 -0.0820395 -0.208869
0.335 0.005 0.58935 1.0002 -0.0833359 -0.193184
0.345 0.005 0.592909 1.00024 -0.0843931 -0.178686
0.355 0.005 0.596421 1.0003 -0.0852188 -0.165694
0.365 0.005 0.59987 1.00036 -0.0858234 -0.154356
0.375 0.005 0.603243 1.00042 -0.0862181 -0.144671
0.385 0.005 0.606527 1.00049 -0.086414 -0.13653
0.395 0.005 0.609711 1.00057 -0.086421 -0.129756
0.405 0.005 0.612787 1.00064 -0.0862477 -0.124144
0.415 0.005 0.615745 1.00072 -0.0859012 -0.11948
0.425 0.005 0.618578 1.00079 -0.0853875 -0.115565
0.435 0.005 0.621281 1.00087 -0.0847114 -0.112212
0.445 0.005 0.623847 1.00094 -0.0838768 -0.109244
0.455 0.005 0.626271 1.001 -0.0828871 -0.106488
0.465 0.005 0.628549 1.00107 -0.0817447 -0.103772
0.475 0.005 0.630678 1.00113 -0.0804516 -0.100926
0.485 0.005 0.632654 1.00118 -0.0790089 -0.0977829
0.495 0.005 0.634475 1.00123 -0.077417 -0.0941919
0.505 0.005 0.636137 1.00128 -0.075676 -0.0900238
0.515 0.005 0.637639 1.00132 -0.0737856 -0.0851806
0.525 0.005 0.63898 1.00136 -0.0717456 -0.0796003
0.535 0.005 0.640157 1.0014 -0.0695562 -0.0732572
0.545 0.005 0.64117 1.00143 -0.0672181 -0.0661587
0.555 0.005 0.642017 1.00146 -0.0647333 -0.0583384
0.565 0.005 0.642698 1.00149 -0.0621045 -0.049848
0.575 0.005 0.643213 1.00152 -0.059336 -0.0407495
0.585 0.005 0.643562 1.00155 -0.056433 -0.0311096
0.595 0.005 0.643744 1.00158 -0.053402 -0.0209962
0.605 0.005 0.64376 1.00161 -0.0502506 -0.0104788
0.615 0.005 0.64361 1.00164 -0.0469873 0.000368008
0.625 0.005 0.643296 1.00167 -0.0436216 0.0114601
0.635 0.005 0.642819 1.0017 -0.0401638 0.0226976
0.645 0.005 0.642179 1.00173 -0.0366253 0.0339607
0.655 0.005 0.641378 1.00177 -0.0330184 0.0451067
0.665 0.005 0.64042 1.0018 -0.0293568 0.0559707
0.675 0.005 0.639305 1.00183 -0.0256551 0.0663701
0.685 0.005 0.638036 1.00186 -0.0219295 0.0761116
0.695 0.005 0.636616 1.00189 -0.0181971 0.0850023
0.705 0.005 0.635049 1.00192 -0.0144764 0.092862
0.715 0.005 0.633337 1.00195 -0.0107865 0.0995355
0.725 0.005 0.631484 1.00197 -0.00714721 0.104906
0.735 0.005 0.629494 1.00199 -0.00357823 0.108909
0.745 0.005 0.62737 1.00201 -9.87997e-05 0.111589
0.755 0.005 0.62512 1.00201 0.00327404 0.113049
0.765 0.005 0.622752 1.00202 0.00652502 0.11336
0.775 0.005 0.620267 1.00201 0.00964055 0.112615
0.785 0.005 0.617669 1.002 0.0126092 0.110965
0.795 0.005 0.614961 1.00197 0.0154224 0.108605
0.805 0.005 0.612146 1.00194 0.0180743 0.105765
0.815 0.005 0.609227 1.0019 0.0205625 0.102688
0.825 0.005 0.606206 1.00185 0.0228875 0.0996216
0.835 0.005 0.603088 1.0018 0.0250531 0.0967994
0.845 0.005 0.599875 1.00173 0.0270657 0.0944288
0.855 0.005 0.596569 1.00167 0.028934 0.0926808
0.865 0.005 0.593174 1.0016 0.030669 0.0916821
0.875 0.005 0.589693 1.00153 0.0322827 0.0915103
0.885 0.005 0.586129 1.00145 0.0337882 0.0921923
0.895 0.005 0.582484 1.00138 0.0351988 0.0937055
0.905 0.005 0.578761 1.00131 0.0365278 0.0959816
0.915 0.005 0.574963 1.00124 0.0377876 0.0989121
0.925 0.005 0.571092 1.00118 0.0389896 0.102356
0.935 0.005 0.567152 1.00113 0.0401437 0.106149
0.945 0.005 0.563144 1.00108 0.0412584 0.110112
0.955 0.005 0.559071 1.00104 0.0423401 0.11406
0.965 0.005 0.554936 1.001 0.0433936 0.117811
0.975 0.005 0.55074 1.00098 0.0444216 0.121195
