0.01 0.01 -0.399321 0.67991 0.32009 -18.0752
0.03 0.01 -0.34106 0.201646 0.158173 -26.9138
0.05 0.01 -0.337062 -0.0229657 0.0664387 -22.4443
0.07 0.01 -0.330336 -0.0805484 -0.00885606 -11.3813
0.09 0.01 -0.328623 -0.0642071 -0.00748521 -1.30244
0.11 0.01 -0.327396 -0.0466745 -0.0100474 1.53143
0.13 0.01 -0.327359 -0.0313119 -0.00531529 2.38216
0.15 0.01 -0.328741 -0.0260395 4.29213e-05 2.9283
0.17 0.01 -0.33165 -0.0309931 0.0049107 3.24271
0.19 0.01 -0.336256 -0.0450089 0.00910505 3.46707
0.21 0.01 -0.342644 -0.0667236 0.0126097 3.6086
0.23 0.01 -0.350753 -0.0946983 0.015365 3.64096
0.25 0.01 -0.360354 -0.127366 0.0173027 3.54096
0.27 0.01 -0.371062 -0.163037 0.0183686 3.30044
0.29 0.01 -0.382358 -0.199945 0.0185393 2.92977
0.31 0.01 -0.393631 -0.236316 0.0178318 2.45669
0.33 0.01 -0.404229 -0.270456 0.0163075 1.92252
0.35 0.01 -0.413511 -0.300835 0.0140721 1.37646
0.37 0.01 -0.420907 -0.326178 0.0112708 0.869124
0.39 0.01 -0.425962 -0.34553 0.00808069 0.445761
0.41 0.01 -0.428377 -0.358313 0.00470249 0.140483
0.43 0.01 -0.428044 -0.364386 0.00137082 -0.0289643
0.45 0.01 -0.424963 -0.364181 -0.00157564 -0.084563
0.47 0.01 -0.417858 -0.358621 -0.00398467 -0.0908818
0.49 0.01 -0.407281 -0.348573 -0.00606307 -0.0904168
0.51 0.01 -0.39373 -0.334644 -0.0078665 -0.0882853
0.53 0.01 -0.377706 -0.317363 -0.00941364 -0.0858786
0.55 0.01 -0.359707 -0.297232 -0.0107178 -0.0835498
0.57 0.01 -0.340209 -0.274719 -0.0117948 -0.0813623
0.59 0.01 -0.319652 -0.25026 -0.0126643 -0.0793096
0.61 0.01 -0.298428 -0.224248 -0.0133483 -0.0773772
0.63 0.01 -0.276875 -0.197029 -0.01387 -0.0755562
0.65 0.01 -0.255276 -0.168907 -0.0142522 -0.0738425
0.67 0.01 -0.233867 -0.140138 -0.014517 -0.0722334
0.69 0.01 -0.212834 -0.110936 -0.0146845 -0.0707251
0.71 0.01 -0.192326 -0.0814788 -0.0147731 -0.0693122
0.73 0.01 -0.172459 -0.051907 -0.0147987 -0.0679881
0.75 0.01 -0.153323 -0.0223329 -0.0147755 -0.0667476
0.77 0.01 -0.134988 0.00715812 -0.0147155 -0.065606
0.79 0.01 -0.117512 0.0365037 -0.01463 -0.0645475
0.81 0.01 -0.100944 0.0656608 -0.0145272 -0.0635221
0.83 0.01 -0.0853252 0.0946019 -0.014414 -0.0625068
0.85 0.01 -0.0706954 0.123312 -0.0142964 -0.0614903
0.87 0.01 -0.0570942 0.151789 -0.0141799 -0.0604638
0.89 0.01 -0.0445649 0.180038 -0.0140691 -0.0594217
0.91 0.01 -0.0331562 0.208075 -0.0139682 -0.0583625
0.93 0.01 -0.0229246 0.235924 -0.0138806 -0.0572892
0.95 0.01 -0.0139354 0.263614 -0.0138094 -0.0562098
0.97 0.01 -0.00626455 0.29118 -0.0137571 -0.054992
0.99 0.01 0 0.304937 -0.0137198 -0.0543142

0.01 0.03 -0.248048 0.879495 0.760686 -21.8587
0.03 0.03 -0.309208 0.613097 0.46224 -28.0905
0.05 0.03 -0.325393 0.342405 0.257676 -25.4339
0.07 0.03 -0.324339 0.110116 0.0897796 -17.9578
0.09 0.03 -0.327909 -0.038754 0.0264074 -9.64222
0.11 0.03 -0.3266 -0.0762182 -0.0240084 -3.19159
0.13 0.03 -0.325587 -0.07391 -0.00902516 0.919148
0.15 0.03 -0.326695 -0.0794925 0.00406298 1.58967
0.17 0.03 -0.32956 -0.0913163 0.017668 1.93099
0.19 0.03 -0.334299 -0.110501 0.0295481 2.10521
0.21 0.03 -0.341033 -0.135766 0.039146 2.15026
0.23 0.03 -0.349699 -0.165171 0.046209 2.08296
0.25 0.03 -0.360044 -0.196684 0.0506389 1.91492
0.27 0.03 -0.371637 -0.228428 0.0524479 1.66272
0.29 0.03 -0.3839 -0.258809 0.051749 1.34933
0.31 0.03 -0.396149 -0.286566 0.0487505 1.00232
0.33 0.03 -0.407658 -0.310786 0.0437478 0.650758
0.35 0.03 -0.417722 -0.330883 0.0371083 0.322129
0.37 0.03 -0.42571 -0.346556 0.0292509 0.0398453
0.39 0.03 -0.431122 -0.357729 0.0206247 -0.178492
