0.01 0.01 -0.825629 0.679902 0.320098 -18.0701
0.03 0.01 -0.767189 0.202116 0.157689 -26.856
0.05 0.01 -0.762808 -0.0183055 0.0627325 -21.6131
0.07 0.01 -0.756984 -0.0816307 0.000592733 -10.4973
0.09 0.01 -0.763292 -0.0991211 0.0168976 -2.23123
0.11 0.01 -0.774141 -0.140502 0.0244832 -0.665942
0.13 0.01 -0.788001 -0.191785 0.0268 -0.326316
0.15 0.01 -0.801829 -0.242881 0.0242955 -0.498877
0.17 0.01 -0.812608 -0.285389 0.0182126 -0.88796
0.19 0.01 -0.818102 -0.313802 0.0102011 -1.22993
0.21 0.01 -0.817237 -0.325879 0.00187522 -1.3463
0.23 0.01 -0.808958 -0.322617 -0.00513685 -1.25356
0.25 0.01 -0.791411 -0.306889 -0.0105909 -1.08897
0.27 0.01 -0.766576 -0.2815 -0.0147988 -0.923703
0.29 0.01 -0.736378 -0.248764 -0.0179365 -0.770872
0.31 0.01 -0.702557 -0.210659 -0.0201687 -0.636179
0.33 0.01 -0.666575 -0.168836 -0.0216542 -0.521891
0.35 0.01 -0.629597 -0.124645 -0.0225371 -0.427975
0.37 0.01 -0.592508 -0.079165 -0.0229427 -0.352801
0.39 0.01 -0.555956 -0.033246 -0.0229763 -0.293828
0.41 0.01 -0.520394 0.012456 -0.0227257 -0.248377
0.43 0.01 -0.486149 0.0574487 -0.022267 -0.213536
0.45 0.01 -0.45343 0.101368 -0.0216525 -0.186518
0.47 0.01 -0.422349 0.143945 -0.0209247 -0.165364
0.49 0.01 -0.392948 0.18499 -0.0201197 -0.148614
0.51 0.01 -0.365215 0.224377 -0.0192673 -0.135167
0.53 0.01 -0.339101 0.262035 -0.0183913 -0.124204
0.55 0.01 -0.314533 0.297937 -0.0175103 -0.115133
0.57 0.01 -0.291423 0.332086 -0.0166382 -0.107529
0.59 0.01 -0.269674 0.364509 -0.0157851 -0.101089
0.61 0.01 -0.24919 0.395252 -0.0149579 -0.095597
0.63 0.01 -0.229872 0.424371 -0.0141609 -0.0908938
0.65 0.01 -0.211628 0.451928 -0.0133965 -0.0868608
0.67 0.01 -0.194369 0.47799 -0.0126657 -0.0834052
0.69 0.01 -0.178011 0.502624 -0.0119681 -0.0804518
0.71 0.01 -0.162478 0.525895 -0.011303 -0.0779376
0.73 0.01 -0.147698 0.547867 -0.0106688 -0.0758084
0.75 0.01 -0.133607 0.5686 -0.0100639 -0.0740165
0.77 0.01 -0.120142 0.58815 -0.00948642 -0.0725201
0.79 0.01 -0.107248 0.606571 -0.00893435 -0.0712817
0.81 0.01 -0.0948743 0.623911 -0.00840581 -0.0702682
0.83 0.01 -0.0829721 0.640216 -0.00789894 -0.0694504
0.85 0.01 -0.0714976 0.655527 -0.00741198 -0.0688025
0.87 0.01 -0.0604094 0.669882 -0.00694326 -0.0683017
0.89 0.01 -0.0496691 0.683316 -0.00649123 -0.0679283
0.91 0.01 -0.0392407 0.695862 -0.00605444 -0.067665
0.93 0.01 -0.0290905 0.707548 -0.00563157 -0.067497
0.95 0.01 -0.0191866 0.718401 -0.00522137 -0.067411
0.97 0.01 -0.00949918 0.728445 -0.0048227 -0.0673445
0.99 0.01 0 0.733268 -0.00443254 -0.0673021

0.01 0.03 -0.674621 0.878895 0.761301 -21.8472
0.03 0.03 -0.734806 0.610553 0.462614 -28.0865
0.05 0.03 -0.749067 0.335409 0.253372 -24.6665
0.07 0.03 -0.749758 0.105399 0.103288 -15.9333
0.09 0.03 -0.758371 -0.0425512 0.0796423 -7.42681
0.11 0.03 -0.772443 -0.122232 0.0828 -4.05023
0.13 0.03 -0.790943 -0.185353 0.082887 -3.06049
0.15 0.03 -0.809104 -0.237197 0.0711481 -2.96546
0.17 0.03 -0.822914 -0.274677 0.0513482 -3.02394
0.19 0.03 -0.829708 -0.297372 0.0281751 -2.98672
0.21 0.03 -0.828289 -0.306622 0.0052269 -2.78186
0.23 0.03 -0.818277 -0.303779 -0.014593 -2.45384
0.25 0.03 -0.799533 -0.289941 -0.0307006 -2.09267
0.27 0.03 -0.773679 -0.266698 -0.0433213 -1.74349
0.29 0.03 -0.742587 -0.236032 -0.0528158 -1.42263
0.31 0.03 -0.707989 -0.199794 -0.0596323 -1.13963
0.33 0.03 -0.671335 -0.159582 -0.0642252 -0.898661
0.35 0.03 -0.633774 -0.11673 -0.0670103 -0.699784
0.37 0.03 -0.596176 -0.0723285 -0.0683505 -0.540123
0.39 0.03 -0.559176 -0.0272609 -0.0685551 -0.415067
0.41 0.03 -0.523215 0.0177781 -0.0678878 -0.319466
0.43 0.03 -0.488611 0.062256 -0.0665755 -0.247189
0.45 0.03 -0.45557 0.10577 -0.0647774 -0.192429
0.47 0.03 -0.424204 0.148019 -0.0626262 -0.151193
0.49 0.03 -0.394552 0.188791 -0.0602342 -0.120312
0.51 0.03 -0.366598 0.227944 -0.0576934 -0.0972458
0.53 0.03 -0.340293 0.265398 -0.0550776 -0.0800093
0.55 0.03 -0.315558 0.301116 -0.052444 -0.0670873
0.57 0.03 -0.292303 0.335099 -0.0498356 -0.0573453
0.59 0.03 -0.27043 0.367371 -0.0472832 -0.0499457
0.61 0.03 -0.249836 0.397976 -0.0448079 -0.0442777
0.63 0.03 -0.230424 0.426969 -0.042423 -0.0398986
0.65 0.03 -0.212098 0.454413 -0.0401356 -0.0364882
0.67 0.03 -0.194767 0.480373 -0.0379484 -0.0338148
0.69 0.03 -0.178347 0.504914 -0.035861 -0.0317098
0.71 0.03 -0.16276 0.528104 -0.0338704 -0.0300489
0.73 0.03 -0.147934 0.550003 -0.0319724 -0.0287395
0.75 0.03 -0.133801 0.570671 -0.0301618 -0.0277114
0.77 0.03 -0.120301 0.590165 -0.0284329 -0.0269106
0.79 0.03 -0.107377 0.608537 -0.0267801 -0.0262949
0.81 0.03 -0.0949762 0.625834 -0.0251975 -0.0258305
